Graph String Name,Masrik Form of Adjacency Matrix
FUxvO,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 1 0 0 1]
[1 1 1 0 0 1 0]
[1 0 0 0 0 1 1]
[0 1 0 1 1 0 1]
[0 0 1 0 1 1 0]"
FUxuo,"[0 1 1 1 1 0 0]
[1 0 1 0 1 1 0]
[1 1 0 1 0 1 0]
[1 0 1 0 0 1 1]
[1 1 0 0 0 0 1]
[0 1 1 1 0 0 1]
[0 0 0 1 1 1 0]"
FUxvo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 1 0 0 1]
[1 1 1 0 0 1 0]
[1 1 0 0 0 1 1]
[1 0 0 1 1 0 1]
[0 0 1 0 1 1 0]"
FUxvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 0 1]
[1 1 0 0 0 1 1]
[1 0 1 0 1 0 1]
[1 0 0 1 1 1 0]"
FUzro,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 0 1 0 1]
[1 1 0 0 0 1 1]
[1 0 1 0 0 1 1]
[0 1 0 1 1 0 1]
[0 0 1 1 1 1 0]"
FUzvo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 1 1]
[1 0 1 0 1 0 1]
[0 0 1 1 1 1 0]"
FUzvW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 1 1]
[1 0 1 0 1 0 0]
[0 1 1 1 1 0 0]"
FUzvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 0]
[1 1 1 0 0 1 1]
[1 1 1 0 0 0 1]
[1 1 0 1 0 0 1]
[1 0 0 1 1 1 0]"
FUz^o,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 1]
[1 1 1 0 0 0 0]
[1 1 0 0 0 1 1]
[1 0 1 0 1 0 1]
[0 1 1 0 1 1 0]"
FUz]w,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 1]
[1 1 1 0 1 0 1]
[1 1 0 1 0 0 1]
[1 0 1 0 0 0 0]
[0 1 1 1 1 0 0]"
FUz^w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 0 1 1]
[1 1 1 0 0 0 1]
[1 1 0 1 0 0 0]
[1 0 1 1 1 0 0]"
FUz~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 0]
[1 1 1 0 1 0 1]
[1 1 1 1 0 0 0]
[1 1 1 0 0 0 1]
[1 1 0 1 0 1 0]"
FU~vo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 0 1 1]
[1 1 1 0 0 0 1]
[1 1 0 1 0 0 1]
[0 0 1 1 1 1 0]"
FU~vW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 1 1]
[1 0 1 0 1 0 1]
[0 1 1 1 1 1 0]"
FU~vw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 0 1 1]
[1 1 1 0 0 0 1]
[1 1 0 1 0 0 1]
[1 0 1 1 1 1 0]"
FU~~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 1]
[1 1 1 0 1 1 0]
[1 1 1 1 0 0 1]
[1 1 1 1 0 0 0]
[1 1 1 0 1 0 0]"
FTzvo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 1]
[1 1 1 0 0 1 1]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 1]
[0 0 1 1 1 1 0]"
FTzvg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 1 0 1]
[1 1 1 1 0 0 0]
[1 1 0 0 0 0 1]
[0 0 1 1 0 1 0]"
FTzvW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 1]
[1 1 1 0 0 1 1]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 0]
[0 1 1 1 1 0 0]"
FTzvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 1 0 1]
[1 1 1 1 0 0 0]
[1 1 0 0 0 0 1]
[1 0 1 1 0 1 0]"
FTznw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 1 0 1]
[1 1 1 1 0 1 0]
[1 1 0 0 1 0 0]
[1 0 1 1 0 0 0]"
FTz~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 0]
[1 1 1 0 1 0 1]
[1 1 1 1 0 0 1]
[1 1 1 0 0 0 0]
[1 1 0 1 1 0 0]"
FTnvo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 1 0 1]
[1 1 1 0 1 0 1]
[1 1 1 1 0 0 0]
[1 0 0 0 0 0 1]
[0 1 1 1 0 1 0]"
FTnvg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 1 0 1]
[1 1 1 1 0 0 1]
[1 1 0 0 0 0 0]
[0 0 1 1 1 0 0]"
FTnvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 1 0 1]
[1 1 1 1 0 0 1]
[1 1 0 0 0 0 0]
[1 0 1 1 1 0 0]"
FTm~o,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 1 0 1]
[1 1 1 0 1 0 1]
[1 1 1 1 0 0 1]
[1 0 0 0 0 0 0]
[0 1 1 1 1 0 0]"
FTm~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 1 0]
[1 1 1 0 1 1 0]
[1 1 1 1 0 1 0]
[1 1 1 1 1 0 0]
[1 0 0 0 0 0 0]"
FTn~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 0]
[1 1 1 0 1 1 0]
[1 1 1 1 0 1 0]
[1 1 1 1 1 0 0]
[1 1 0 0 0 0 0]"
FT~~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 1]
[1 1 1 0 1 1 0]
[1 1 1 1 0 1 0]
[1 1 1 1 1 0 0]
[1 1 1 0 0 0 0]"
FV~~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 1]
[1 1 1 0 1 1 1]
[1 1 1 1 0 1 0]
[1 1 1 1 1 0 0]
[1 1 1 1 0 0 0]"
F]zno,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 1]
[1 1 1 0 0 1 1]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 1]
[0 1 1 1 1 1 0]"
F]znW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 1 0 1]
[1 1 1 0 1 0 1]
[1 1 1 1 0 0 1]
[1 0 0 0 0 0 1]
[0 1 1 1 1 1 0]"
F]zlw,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 1 0 1]
[1 1 1 0 1 0 1]
[1 1 1 1 0 1 0]
[1 0 0 0 1 0 1]
[0 1 1 1 0 1 0]"
F]znw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 1 0 1]
[1 1 1 1 0 0 1]
[1 1 0 0 0 0 1]
[1 0 1 1 1 1 0]"
F]y~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 0 1 1]
[1 1 1 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 1 1 1 0 0]
[1 0 1 1 1 0 0]"
F]z~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 0]
[1 1 1 0 1 0 1]
[1 1 1 1 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 1 1 1 0]"
F]~vo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 0 1 1]
[1 1 1 0 0 1 1]
[1 1 0 1 1 0 1]
[0 0 1 1 1 1 0]"
F]~vw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 0 1 1]
[1 1 1 0 0 1 1]
[1 1 0 1 1 0 1]
[1 0 1 1 1 1 0]"
F]~~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 1]
[1 1 1 0 1 1 0]
[1 1 1 1 0 0 1]
[1 1 1 1 0 0 1]
[1 1 1 0 1 1 0]"
F^~~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 1]
[1 1 1 0 1 1 1]
[1 1 1 1 0 1 1]
[1 1 1 1 1 0 0]
[1 1 1 1 1 0 0]"
F~~~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 1]
[1 1 1 0 1 1 1]
[1 1 1 1 0 1 1]
[1 1 1 1 1 0 1]
[1 1 1 1 1 1 0]"
